train_loss,valid_loss,train_acc,valid_acc
0.22596947848796844,20.72472381591797,0.8894628286361694,0.12268462777137756
0.1121903657913208,9.722692489624023,0.9418904781341553,0.14000481367111206
0.06436008960008621,4.820756435394287,0.9644886255264282,0.20447437465190887
0.06035321578383446,3.0310721397399902,0.96875,0.39619919657707214
0.05180501937866211,0.6282381415367126,0.9728822112083435,0.8061102032661438
0.04061827063560486,1.0416085720062256,0.9775310158729553,0.7082030177116394
0.04751729220151901,0.5565976500511169,0.9737861752510071,0.7712292671203613
0.031588055193424225,0.6764600276947021,0.9834710955619812,0.7770026326179504
0.026624754071235657,0.7863471508026123,0.9877324104309082,0.815732479095459
0.02348494715988636,1.0965213775634766,0.9865702390670776,0.7683425545692444
0.037542834877967834,0.9541528224945068,0.9798553586006165,0.7668992280960083
0.04593460261821747,0.6389093399047852,0.9766270518302917,0.8092374205589294
0.02350979670882225,0.8086593151092529,0.9856663346290588,0.8433966636657715
0.01912098564207554,0.5520504117012024,0.9909607172012329,0.8306471109390259
0.010620304383337498,0.7363868355751038,0.9934142827987671,0.824873685836792
0.013870375230908394,0.9007533192634583,0.99199378490448,0.7914361357688904
0.01568576693534851,0.6307148337364197,0.9896694421768188,0.8405100107192993
0.028894228860735893,1.3940589427947998,0.9859246015548706,0.7262448668479919
0.03372877836227417,1.7940809726715088,0.9811466932296753,0.6357950568199158
0.025693275034427643,0.73032146692276,0.9864411354064941,0.8053885102272034
0.01538157369941473,0.5742161273956299,0.9910898804664612,0.8393071889877319
0.009777010418474674,0.757149875164032,0.9944472908973694,0.8029829263687134
0.010615495033562183,0.6963949799537659,0.9932851195335388,0.8263170719146729
0.013077037408947945,0.8860518932342529,0.9926394820213318,0.808515727519989
0.02208543010056019,1.0596625804901123,0.9882489442825317,0.7404378056526184
0.014040394686162472,0.7755084037780762,0.9927685856819153,0.8075535297393799
0.016043787822127342,0.6416584849357605,0.9928977489471436,0.8323310017585754
0.014049182645976543,0.8451991081237793,0.9912189841270447,0.8191003203392029
0.014856508933007717,2.0233075618743896,0.9926394820213318,0.7180659174919128
0.015910407528281212,0.6502510905265808,0.9917355179786682,0.8150108456611633
0.015329843387007713,1.7446860074996948,0.9927685856819153,0.6560019254684448
0.018929244950413704,1.1018788814544678,0.9892820119857788,0.7000240683555603
0.010771077126264572,0.6627723574638367,0.9938016533851624,0.8356988430023193
0.01272744219750166,0.8374892473220825,0.99199378490448,0.7892711162567139
0.012952394783496857,0.6860332489013672,0.9934142827987671,0.8356988430023193
0.008077617734670639,0.8926587104797363,0.9950929880142212,0.7796487808227539
0.00887005403637886,0.8940631747245789,0.9941890239715576,0.7921578288078308
0.02183750458061695,0.7864567041397095,0.9897985458374023,0.7166225910186768
0.018844539299607277,0.6249231696128845,0.9892820119857788,0.831609308719635
0.015983493998646736,0.7004776000976562,0.9916064143180847,0.8068318367004395
0.011153125204145908,0.5599703788757324,0.9943181872367859,0.8448400497436523
0.007741028442978859,0.6521875262260437,0.995351254940033,0.8426750302314758
0.008602259680628777,0.5651764869689941,0.9954803586006165,0.8241520524024963
0.011041251942515373,0.6272828578948975,0.9934142827987671,0.8311282396316528
0.005353029817342758,0.5569183826446533,0.9965134263038635,0.8429155349731445
0.01094042882323265,0.6400764584541321,0.9958677887916565,0.8335338234901428
0.0209293682128191,0.8772475123405457,0.9900568127632141,0.8121241331100464
0.01379533763974905,0.912358283996582,0.9932851195335388,0.78109210729599
0.005692707374691963,0.7139721512794495,0.9978047609329224,0.7832571268081665
0.013544581830501556,1.7130944728851318,0.9926394820213318,0.6733220815658569
