train_loss,valid_loss,train_acc,valid_acc
0.4520983099937439,8.542457580566406,0.7794421315193176,0.14939530193805695
0.2457640916109085,3.47651743888855,0.866348147392273,0.23025847971439362
0.17190206050872803,2.4922657012939453,0.9047003984451294,0.21033909916877747
0.12747955322265625,1.8516002893447876,0.9292355179786682,0.4484230577945709
0.09522783011198044,1.0993212461471558,0.9447314143180847,0.6549679636955261
0.07932156324386597,1.1000210046768188,0.9553202390670776,0.693621039390564
0.07594599574804306,1.113234519958496,0.9562242031097412,0.6815271377563477
0.05429687723517418,0.8152331709861755,0.9696539044380188,0.7393881678581238
0.05486218258738518,1.0144164562225342,0.9691373705863953,0.735356867313385
0.048817794770002365,1.2864481210708618,0.9718492031097412,0.637657105922699
0.05593906715512276,1.5297982692718506,0.9710744023323059,0.6279345750808716
0.05629760026931763,1.6837974786758423,0.9666838645935059,0.6535452008247375
0.05390922352671623,1.133577823638916,0.9710744023323059,0.6699075102806091
0.05811232328414917,1.008201003074646,0.9683626294136047,0.7095091342926025
0.04321729764342308,1.6492799520492554,0.9752066135406494,0.6272231340408325
0.04017409309744835,1.0604203939437866,0.9786931872367859,0.7035807371139526
0.039572883397340775,1.9689764976501465,0.9784349203109741,0.5783732533454895
0.034507423639297485,0.9682956337928772,0.9821797609329224,0.7341712117195129
0.027665605768561363,1.4389489889144897,0.9841167330741882,0.6855584383010864
0.019027337431907654,2.428494930267334,0.9881198406219482,0.5982926487922668
0.038031309843063354,1.3347264528274536,0.9794679880142212,0.6921982169151306
0.04058084636926651,1.1112122535705566,0.975723147392273,0.6765472888946533
0.04627975821495056,1.146604061126709,0.9776601195335388,0.712829053401947
0.03103622794151306,1.2054880857467651,0.9842458963394165,0.6926724910736084
0.03418467193841934,4.449374675750732,0.9814049601554871,0.5352146029472351
0.029737869277596474,1.0636727809906006,0.984375,0.731799840927124
0.03097536414861679,1.1477131843566895,0.9817923307418823,0.7061892151832581
0.02214238978922367,1.2913256883621216,0.9874742031097412,0.7168603539466858
0.029749464243650436,1.2481564283370972,0.9834710955619812,0.7284799814224243
0.024539155885577202,1.1368120908737183,0.9852789044380188,0.7294285297393799
0.01859467849135399,1.3685142993927002,0.9904442429542542,0.6921982169151306
0.023516708984971046,1.1351913213729858,0.9864411354064941,0.7441309094429016
0.02796197682619095,1.1918667554855347,0.984375,0.6803414821624756
0.02082267962396145,1.5038381814956665,0.9881198406219482,0.6559165120124817
0.026554875075817108,1.3261173963546753,0.9842458963394165,0.6300687789916992
0.027688097208738327,0.9885156154632568,0.9851498007774353,0.7130661606788635
0.025212004780769348,1.1191596984863281,0.9861828684806824,0.7069006562232971
0.02133323810994625,1.522167682647705,0.9894111752510071,0.709746241569519
0.018774354830384254,1.3342068195343018,0.9894111752510071,0.6665876507759094
0.023441139608621597,1.202231526374817,0.9854080677032471,0.7047663927078247
0.02346588298678398,1.9442044496536255,0.9865702390670776,0.6122835874557495
0.017061589285731316,1.303123116493225,0.9910898804664612,0.6796300411224365
0.015608789399266243,1.4633814096450806,0.9916064143180847,0.7078492045402527
0.020551076158881187,1.3619029521942139,0.9870867729187012,0.7002608776092529
0.019011901691555977,1.1382273435592651,0.9892820119857788,0.7405738830566406
0.01484124455600977,1.0618431568145752,0.9899277091026306,0.7218401432037354
0.013694493100047112,1.151353120803833,0.99199378490448,0.7180460095405579
0.02199648693203926,2.3060731887817383,0.9857954382896423,0.5819302797317505
0.013468123972415924,3.696157693862915,0.9927685856819153,0.5276262760162354
0.016867050901055336,1.1878554821014404,0.9897985458374023,0.7052406668663025
