train_loss,valid_loss,train_acc,valid_acc
0.3247908651828766,1.471968650817871,0.8389225006103516,0.4748043715953827
0.18407033383846283,0.8172022104263306,0.9041902422904968,0.7064263820648193
0.14045993983745575,1.2742968797683716,0.9244335889816284,0.6189234256744385
0.11119206249713898,0.9448931217193604,0.9381436705589294,0.6920796632766724
0.09942984580993652,0.7775115370750427,0.9438079595565796,0.6847877502441406
0.07935228198766708,0.907302737236023,0.9554260969161987,0.705003559589386
0.0752466470003128,1.2753057479858398,0.9595133662223816,0.6925539374351501
0.0667387843132019,1.0082019567489624,0.9614765644073486,0.6762508749961853
0.0630524680018425,0.7196401357650757,0.9651776552200317,0.7624496221542358
0.06010010093450546,1.3282644748687744,0.9657569527626038,0.6729902625083923
0.050731416791677475,1.0318331718444824,0.9719361662864685,0.661192774772644
0.052668165415525436,1.7337141036987305,0.9708419442176819,0.61619633436203
0.03921962529420853,1.0154038667678833,0.9771820306777954,0.6649276614189148
0.04268404841423035,3.406846284866333,0.9760234355926514,0.5243063569068909
0.03912235051393509,1.0733888149261475,0.977471649646759,0.7108726501464844
0.032486654818058014,1.2646827697753906,0.9812371134757996,0.6610149145126343
0.034077782183885574,1.113813877105713,0.9798210859298706,0.6728717088699341
0.037565845996141434,1.0592678785324097,0.9783406257629395,0.6521816253662109
0.030228888615965843,1.0004316568374634,0.981526792049408,0.7200616598129272
0.028887508437037468,1.2970384359359741,0.9837474226951599,0.6474982500076294
0.027464160695672035,1.3585131168365479,0.9842301607131958,0.661192774772644
0.03149251639842987,2.196258306503296,0.9822026491165161,0.5586910247802734
0.026597483083605766,1.1346626281738281,0.9847128987312317,0.724685788154602
0.025097420439124107,1.563942313194275,0.9853243827819824,0.5949134230613708
0.024788180366158485,1.5245486497879028,0.9850347638130188,0.6773772835731506
0.021319828927516937,1.0917903184890747,0.9881565570831299,0.7025729417800903
0.02449038252234459,1.1736781597137451,0.9856462478637695,0.712414026260376
0.024001453071832657,2.580186367034912,0.9871910214424133,0.5147616863250732
0.02022714912891388,1.064531683921814,0.9887036681175232,0.722907304763794
0.019431939348578453,1.334667682647705,0.9892507791519165,0.6961702704429626
0.023956770077347755,1.9883944988250732,0.9866117238998413,0.6428740620613098
0.0203693974763155,1.1768475770950317,0.9885105490684509,0.70589280128479
0.017521142959594727,0.861812949180603,0.9900553822517395,0.7567583322525024
0.017589444294571877,1.4054107666015625,0.9891220331192017,0.6447118520736694
0.02127024158835411,1.7918155193328857,0.9879956245422363,0.611453652381897
0.015509805642068386,1.0394641160964966,0.9908599257469177,0.7406331300735474
0.017319826409220695,1.1711959838867188,0.989894449710846,0.7665401697158813
0.018736284226179123,1.2351034879684448,0.989669144153595,0.7164453268051147
0.014855668880045414,1.0063890218734741,0.9915035963058472,0.7597818374633789
0.01661483757197857,1.2130097150802612,0.9903771877288818,0.7615603804588318
0.01595204323530197,1.1082229614257812,0.9907633662223816,0.7060113549232483
0.014261148869991302,1.1601247787475586,0.9915035963058472,0.7462058067321777
0.015372151508927345,0.9882354140281677,0.9912461638450623,0.7761442065238953
0.016015280038118362,1.8306235074996948,0.9913748502731323,0.5167773365974426
0.014537808485329151,2.512577772140503,0.9921472668647766,0.6205240488052368
0.01350482739508152,1.4774205684661865,0.9919219613075256,0.6725752949714661
0.01622346229851246,1.1385022401809692,0.9912139773368835,0.7451387047767639
0.01173011027276516,1.4829072952270508,0.9933058619499207,0.7075527906417847
0.014005128294229507,7.031423568725586,0.9922438263893127,0.4213303327560425
0.013889608904719353,1.2126779556274414,0.9921794533729553,0.7362461686134338
